,_ID,TimeSt,Country,Province,City,Latitude,Longitude,POI,Distance
4856,4760025,2017-06-21 01:15:54.057,CA,ON,Burlington,43.3889,-79.7682,POI3,546209.773835953
4857,4760028,2017-06-21 18:15:57.497,CA,AB,Wetaskiwin,52.8333,-113.45,POI1,79302.93521502975
4858,4760044,2017-06-21 01:15:58.677,CA,AB,Edmonton,53.4104,-113.517,POI1,15237.724944251147
4859,4760137,2017-06-21 10:15:55.753,CA,AB,Edmonton,53.47359,-113.39653,POI1,9996.127348116586
4860,4760233,2017-06-21 05:15:57.413,CA,AB,Wetaskiwin,52.8333,-113.45,POI1,79302.93521502975
4861,4760285,2017-06-21 06:15:58.287,CA,AB,Edmonton,53.47359,-113.39653,POI1,9996.127348116586
4862,4760377,2017-06-21 00:15:58.440,CA,AB,Calgary,51.0486,-113.968,POI1,279644.62855325855
4863,4760442,2017-06-21 05:15:58.500,CA,ON,Toronto,43.66583,-79.37885,POI3,504253.1357355088
4864,4760449,2017-06-21 21:15:58.547,CA,AB,Fort Mcmurray,56.7377,-111.438,POI1,377948.4819173109
4865,4760534,2017-06-21 04:15:58.673,CA,AB,Airdrie,51.2889,-114.015,POI1,253548.1439799488
4866,4760566,2017-06-21 21:15:58.900,CA,AB,Fort Mcmurray,56.7377,-111.438,POI1,377948.4819173109
4868,4760660,2017-06-21 10:15:59.440,CA,ON,Perth,44.9049,-76.2594,POI3,221833.62360404336
4869,4760754,2017-06-21 11:15:56.127,CA,AB,Sherwood Park,53.528,-113.2512,POI1,15629.890824782362
4870,4760803,2017-06-21 00:15:58.430,CA,AB,Edmonton,53.5451,-113.512,POI1,1739.4473084673916
4871,4760820,2017-06-21 06:15:58.560,CA,MB,Winnipeg,49.824529999999996,-97.15191,POI1,1196378.1938083768
4872,4760889,2017-06-21 05:15:59.390,CA,QC,Kiamika,46.50819,-75.35476,POI3,176383.37669682613
4873,4760910,2017-06-21 04:15:59.687,CA,ON,York,43.6927,-79.4806,POI3,510313.95089645364
4874,4760934,2017-06-21 13:16:02.970,CA,QC,Saint-Eustache,45.56981,-73.92675,POI3,28597.556522570925
4875,4760993,2017-06-21 16:15:58.453,CA,AB,Edmonton,53.5451,-113.512,POI1,1739.4473084673916
4876,4761018,2017-06-21 16:15:58.520,CA,AB,Calgary,51.0486,-113.968,POI1,279644.62855325855
4877,4761038,2017-06-21 14:15:58.540,CA,AB,Calgary,51.0486,-113.968,POI1,279644.62855325855
4878,4761048,2017-06-21 20:15:58.677,CA,ON,Ottawa,45.444,-75.693,POI3,166041.5291541062
4880,4761116,2017-06-21 21:16:03.677,CA,ON,Toronto,43.657,-79.37581,POI3,504467.65301666036
4881,4761146,2017-06-21 09:16:00.383,CA,QC,Montréal,45.502,-73.562,POI3,2205.0525637005935
4883,4761251,2017-06-21 09:16:01.983,CA,ON,Burlington,43.3889,-79.7682,POI3,546209.773835953
4884,4761334,2017-06-21 10:16:04.767,CA,QC,Pointe-Claire,45.4573,-73.8113,POI3,20414.017340441187
4885,4761418,2017-06-21 08:16:05.517,CA,AB,Edmonton,53.585640000000005,-113.39448999999999,POI1,7454.7306401129
4886,4761482,2017-06-21 09:16:05.997,CA,AB,Edmonton,53.44217,-113.4452,POI1,11870.730699662347
4887,4761549,2017-06-21 01:16:07.090,CA,ON,Mississauga,43.5846,-79.6145,POI3,525259.6138088496
4888,4761581,2017-06-21 12:16:07.510,CA,ON,Thunder Bay,48.4084,-89.255,POI3,1230597.6458114402
4889,4761672,2017-06-21 16:16:07.570,CA,ON,Newmarket,44.039,-79.4724,POI3,494323.43203476345
4890,4761718,2017-06-21 12:16:08.190,CA,AB,Calgary,51.0905,-114.182,POI1,277124.7738558909
4891,4761765,2017-06-21 20:16:08.590,CA,ON,Brampton,43.7476,-79.6912,POI3,523094.1867433635
4892,4761843,2017-06-21 07:16:08.723,CA,AB,Red Deer,52.2895,-113.814,POI1,141457.2022947232
4893,4761856,2017-06-21 00:16:08.767,CA,AB,Red Deer,52.2895,-113.814,POI1,141457.2022947232
4895,4761994,2017-06-21 06:16:08.787,CA,AB,Calgary,50.9722,-114.062,POI1,288884.2493832067
4896,4762029,2017-06-21 12:16:03.977,CA,NL,St. John's,47.5566,-52.7641,POI4,842936.1307231274
4897,4762094,2017-06-21 04:16:07.073,CA,ON,Toronto,43.6497,-79.3833,POI3,505367.594242615
4898,4762107,2017-06-21 18:16:07.497,CA,QC,Greenfield Park,45.4865,-73.4622,POI3,8984.748729770772
4899,4762199,2017-06-21 11:16:08.753,CA,AB,Okotoks,50.7362,-113.9695,POI1,314191.2156370027
4900,4762245,2017-06-21 04:16:08.830,CA,NB,Moncton,46.0999,-64.8063,POI4,156269.4867060926
4902,4762285,2017-06-21 11:16:08.880,CA,NB,Fredericton,45.9527,-66.6558,POI4,278363.2228005283
4903,4762327,2017-06-21 14:16:06.647,CA,ON,North York,43.7302,-79.4951,POI3,509585.4831131687
4904,4762371,2017-06-21 13:16:07.493,CA,ON,Dryden,49.7805,-92.8344,POI3,1514015.4096679946
4905,4762468,2017-06-21 04:16:08.527,CA,QC,Anjou,45.6089,-73.5448,POI3,9843.742477724316
4906,4762486,2017-06-21 19:16:08.810,CA,AB,Calgary,51.0905,-114.182,POI1,277124.7738558909
4907,4762527,2017-06-21 10:16:09.037,CA,AB,Calgary,51.0081,-114.073,POI1,285031.5165410415
4908,4762596,2017-06-21 12:16:06.863,CA,ON,Richmond Hill,43.9394,-79.4349,POI3,495727.5582647283
4909,4762604,2017-06-21 02:16:07.507,CA,SK,Regina,50.48649,-104.63734000000001,POI1,693861.2432708902
4910,4762623,2017-06-21 18:16:07.757,CA,ON,Dryden,49.7805,-92.8344,POI3,1514015.4096679946
4912,4762746,2017-06-21 21:16:08.660,CA,AB,Okotoks,50.7362,-113.9695,POI1,314191.2156370027
4913,4762830,2017-06-21 12:16:08.760,CA,AB,Three Hills,51.6988,-113.268,POI1,205942.69074208935
4914,4762889,2017-06-21 17:16:08.820,CA,NB,Fredericton,45.9527,-66.6558,POI4,278363.2228005283
4915,4762912,2017-06-21 01:16:09.523,CA,AB,Cochrane,51.1834,-114.4687,POI1,271065.55241579015
4916,4762959,2017-06-21 01:16:10.017,CA,AB,Calgary,51.0233,-114.071,POI1,283338.0614957932
4918,4763048,2017-06-21 01:16:07.467,CA,ON,Kingston,44.2257,-76.4824,POI3,271225.0893398762
4919,4763081,2017-06-21 04:16:07.693,CA,QC,Montréal,45.5335,-73.667,POI3,7975.954037637928
4921,4763196,2017-06-21 11:16:07.850,CA,ON,Kingston,44.2377,-76.5602,POI3,275722.80822773866
4922,4763294,2017-06-21 22:16:08.050,CA,AB,Calgary,51.053,-114.161,POI1,281000.90732292575
4923,4763381,2017-06-21 00:16:09.270,CA,AB,Calgary,51.1833,-114.153,POI1,266613.25481126516
4924,4763455,2017-06-21 14:16:09.167,CA,AB,Calgary,51.0081,-114.073,POI1,285031.5165410415
4925,4763477,2017-06-21 03:16:09.220,CA,AB,Calgary,51.0081,-114.073,POI1,285031.5165410415
4926,4763563,2017-06-21 19:16:11.840,CA,AB,Wetaskiwin,52.8333,-113.45,POI1,79302.93521502975
4927,4763637,2017-06-21 04:16:13.107,CA,AB,Edmonton,53.51866,-113.63927,POI1,10598.252053399
4928,4763693,2017-06-21 13:16:13.647,CA,ON,Richmond Hill,43.8428,-79.4239,POI3,499187.01328529965
4929,4763740,2017-06-21 02:16:10.790,CA,AB,Calgary,51.0905,-114.182,POI1,277124.7738558909
4930,4763753,2017-06-21 07:16:13.667,CA,ON,Guelph,43.5776,-80.2201,POI3,569647.7373989127
4931,4763768,2017-06-21 19:16:12.207,CA,AB,Calgary,51.0905,-114.182,POI1,277124.7738558909
4932,4763792,2017-06-21 05:16:13.060,CA,AB,Calgary,51.0378,-114.065,POI1,281683.60939878173
4933,4763860,2017-06-21 03:16:13.633,CA,ON,Windsor,42.2957,-82.9599,POI3,832955.904477665
4934,4763865,2017-06-21 05:16:14.180,CA,AB,Leduc,53.2668,-113.552,POI1,31373.21467526348
4935,4763919,2017-06-21 00:16:13.583,CA,ON,Woodstock,43.12378,-80.73354,POI3,629131.2613086648
4936,4763943,2017-06-21 22:16:13.637,CA,SK,North Battleford,52.7834,-108.2847,POI1,356850.50184225116
4937,4763989,2017-06-21 06:16:13.563,CA,ON,Burlington,43.35263,-79.7928,POI3,549859.6710458746
4938,4764018,2017-06-21 21:16:13.580,CA,ON,London,43.0346,-81.2554,POI3,671353.2920706174
4939,4764097,2017-06-21 16:16:14.130,CA,AB,Calgary,51.0823,-113.9578,POI1,275840.6643288444
4940,4764189,2017-06-21 18:16:14.967,CA,SK,Saskatoon,52.1225,-106.72488,POI1,480734.4500350864
4941,4764258,2017-06-21 22:16:15.257,CA,AB,Edmonton,53.47359,-113.39653,POI1,9996.127348116586
4942,4764282,2017-06-21 14:16:18.950,CA,ON,Waterloo,43.459379999999996,-80.54928000000001,POI3,599256.0059595428
4943,4764365,2017-06-21 09:16:18.947,CA,ON,Markham,43.8938,-79.2851,POI3,486716.65551150666
4944,4764384,2017-06-21 11:16:17.337,CA,AB,Calgary,51.0876,-114.0214,POI1,275792.00180059235
4945,4764387,2017-06-21 17:16:19.880,CA,AB,Edmonton,53.47685,-113.4194,POI1,8868.34636803263
4946,4764435,2017-06-21 07:16:17.920,CA,ON,Niagara Falls,43.0778,-79.0898,POI3,516622.1560813087
4947,4764493,2017-06-21 10:16:19.150,CA,ON,North York,43.7586,-79.5609,POI3,513058.7075042735
4948,4764498,2017-06-21 04:16:20.647,CA,AB,Edmonton,53.4564,-113.521,POI1,10250.533390817349
4950,4764600,2017-06-21 15:16:22.823,CA,SK,Saskatoon,52.122,-106.646,POI1,485755.00363558554
4951,4764659,2017-06-21 00:16:23.033,CA,SK,Prince Albert,53.1856,-105.7398,POI1,515249.8831427015
4952,4764716,2017-06-21 07:16:24.007,CA,NB,Fredericton,45.951370000000004,-66.6131,POI4,275146.1310928695
4953,4764791,2017-06-21 08:16:24.060,CA,NB,Saint John,45.2563,-65.9432,POI4,212237.54159866564
4954,4764803,2017-06-21 22:16:24.087,CA,AB,Okotoks,50.7258,-113.974,POI1,315373.9265780382
4955,4764807,2017-06-21 22:16:20.363,CA,AB,Edmonton,53.405409999999996,-113.43071,POI1,16069.484862048665
4956,4764891,2017-06-21 06:16:21.540,CA,AB,Edmonton,53.4564,-113.521,POI1,10250.533390817349
4957,4764937,2017-06-21 12:16:22.870,CA,SK,Saskatoon,52.1062,-106.669,POI1,484950.93169572705
4958,4764944,2017-06-21 17:16:23.130,CA,ON,Toronto,43.6796,-79.4343,POI3,507590.1725237494
4959,4765030,2017-06-21 16:16:23.200,CA,ON,Toronto,43.7813,-79.3038,POI3,493261.1654144543
4960,4765037,2017-06-21 21:16:23.220,CA,QC,Saint-Constant,45.3668,-73.5659,POI3,17216.20201531724
4961,4765061,2017-06-21 18:16:23.253,CA,AB,Fort Mcmurray,56.718959999999996,-111.35746999999999,POI1,377802.7832296664
4962,4765078,2017-06-21 00:16:23.290,CA,SK,Prince Albert,53.18509,-105.71264,POI1,517051.30213525385
4963,4765134,2017-06-21 16:16:23.337,CA,AB,Edmonton,53.405409999999996,-113.43071,POI1,16069.484862048665
4964,4765197,2017-06-21 02:16:24.003,CA,AB,Calgary,51.0823,-113.9578,POI1,275840.6643288444
4965,4765269,2017-06-21 01:16:24.653,CA,AB,Calgary,51.0081,-114.073,POI1,285031.5165410415
4966,4765282,2017-06-21 14:16:24.007,CA,AB,Calgary,51.06306,-114.19221,POI1,280252.0994023055
4968,4765386,2017-06-21 15:16:22.767,CA,ON,Burlington,43.4342,-79.8701,POI3,551188.4315500015
4969,4765425,2017-06-21 17:16:22.940,CA,ON,Guelph,43.5776,-80.2201,POI3,569647.7373989127
4971,4765502,2017-06-21 18:16:23.000,CA,AB,Edmonton,53.42884,-113.45366000000001,POI1,13217.621695373622
4972,4765565,2017-06-21 12:16:23.853,CA,NS,Halifax,44.662,-63.6017,POI4,68992.80548162734
4973,4765611,2017-06-21 11:16:23.910,CA,BC,Sparwood,49.726279999999996,-114.89198,POI1,435674.7397768676
4974,4765627,2017-06-21 18:16:24.370,CA,AB,Calgary,50.8741,-113.9843,POI1,299053.863411417
4975,4765654,2017-06-21 09:16:24.673,CA,AB,Calgary,51.0829,-114.095,POI1,277013.35294659506
4976,4765659,2017-06-21 11:16:24.990,CA,AB,Calgary,51.0829,-114.095,POI1,277013.35294659506
4977,4765730,2017-06-21 02:16:22.770,CA,AB,Edmonton,53.47685,-113.4194,POI1,8868.34636803263
4978,4765804,2017-06-21 03:16:22.883,CA,AB,Vauxhall,50.1781,-112.418,POI1,381609.6145763222
4979,4765895,2017-06-21 00:16:23.057,CA,AB,Edmonton,53.6134,-113.541,POI1,8318.744569681718
4980,4765912,2017-06-21 08:16:23.900,CA,AB,Cochrane,51.1815,-114.468,POI1,271258.990875382
4981,4765951,2017-06-21 17:16:23.903,CA,AB,Cochrane,51.1815,-114.468,POI1,271258.990875382
4983,4766042,2017-06-21 04:16:23.950,CA,QC,Montréal,45.4784,-73.6249,POI3,6645.409669841937
4984,4766076,2017-06-21 11:16:23.970,CA,NS,Halifax,44.6988,-63.664,POI4,67621.32983765006
4985,4766135,2017-06-21 11:16:23.983,CA,ON,North York,43.717420000000004,-79.44248,POI3,506365.73888618726
4987,4766291,2017-06-21 05:16:24.013,CA,AB,Canmore,51.0837,-115.368,POI1,302206.4181847087
4989,4766358,2017-06-21 16:16:25.483,CA,AB,Calgary,51.0242,-114.1004,POI1,283526.6400944881
4990,4766410,2017-06-21 11:16:24.507,CA,AB,Calgary,51.0571,-114.077,POI1,279673.63029726665
4991,4766447,2017-06-21 10:16:26.677,CA,ON,Brampton,43.684,-79.7716,POI3,531907.5570709574
4992,4766456,2017-06-21 08:16:27.300,CA,AB,Stony Plain,53.55132,-114.14011,POI1,43235.13241371477
4993,4766505,2017-06-21 03:16:27.310,CA,AB,Stony Plain,53.55132,-114.14011,POI1,43235.13241371477
4994,4766553,2017-06-21 04:16:28.713,CA,AB,Calgary,51.053,-114.161,POI1,281000.90732292575
4995,4766613,2017-06-21 11:16:28.900,CA,AB,Calgary,51.053,-114.161,POI1,281000.90732292575
4996,4766640,2017-06-21 01:16:29.830,CA,ON,London,42.9529,-81.3239,POI3,680463.0539861636
4997,4766643,2017-06-21 13:16:27.850,CA,ON,Toronto,43.66203,-79.42285,POI3,507617.02291825536
4998,4766679,2017-06-21 00:16:28.683,CA,AB,Calgary,51.0823,-113.9578,POI1,275840.6643288444
5000,4766785,2017-06-21 21:16:29.940,CA,AB,Edmonton,53.483290000000004,-113.68082,POI1,14671.747036084653
5001,4766831,2017-06-21 09:16:27.460,CA,AB,Calgary,51.04766,-114.07186999999999,POI1,280663.3437843654
5002,4766878,2017-06-21 07:16:28.813,CA,AB,Calgary,51.053,-114.161,POI1,281000.90732292575
5003,4766931,2017-06-21 22:16:29.723,CA,ON,Brampton,43.7476,-79.6912,POI3,523094.1867433635
5004,4766961,2017-06-21 02:16:29.770,CA,ON,Kitchener,43.4553,-80.4845,POI3,594709.5447189165
5005,4766964,2017-06-21 06:16:29.833,CA,SK,Lloydminster,53.2717,-110.0853,POI1,227426.20743562782
5006,4766986,2017-06-21 00:16:30.440,CA,ON,Toronto,43.66203,-79.42285,POI3,507617.02291825536
5007,4767000,2017-06-21 22:16:29.807,CA,ON,Burlington,43.3354,-79.8577,POI3,555391.0495577912
5008,4767041,2017-06-21 01:16:29.800,CA,SK,North Battleford,52.781,-108.312,POI1,355157.3609529616
5010,4767084,2017-06-21 15:16:30.143,CA,ON,Richmond Hill,43.8939,-79.4375,POI3,497903.6533334756
5011,4767115,2017-06-21 09:16:30.553,CA,AB,Edmonton,53.47674,-113.41941000000001,POI1,8878.655254747926
5012,4767197,2017-06-21 18:16:32.273,CA,ON,Burlington,43.3756,-79.8145,POI3,550208.8805517806
5013,4767262,2017-06-21 01:16:34.383,CA,AB,Edmonton,53.4159,-113.445,POI1,14733.677797475093
5014,4767302,2017-06-21 00:16:34.057,CA,ON,Scarborough,43.8315,-79.2599,POI3,487717.6032837702
5015,4767368,2017-06-21 21:16:34.697,CA,AB,Edmonton,53.42116,-113.45653999999999,POI1,14033.72214226034
5016,4767422,2017-06-21 20:16:31.023,CA,ON,Ottawa,45.3244,-75.6048,POI3,160614.0594730872
5017,4767434,2017-06-21 16:16:34.060,CA,QC,Montréal-Nord,45.59189,-73.64357,POI3,9873.750944656265
5018,4767513,2017-06-21 01:16:37.097,CA,AB,Edmonton,53.47193000000001,-113.45626000000001,POI1,8481.749691039533
5019,4767565,2017-06-21 09:16:33.990,CA,QC,Montréal,45.4978,-73.5798,POI3,2858.8605067004723
5020,4767567,2017-06-21 01:16:34.047,CA,ON,Toronto,43.6319,-79.3716,POI3,505406.55467395135
5021,4767637,2017-06-21 16:16:34.850,CA,ON,Mississauga,43.5873,-79.6076,POI3,524628.3733042763
5022,4767657,2017-06-21 05:16:35.060,CA,AB,Edmonton,53.405409999999996,-113.43071,POI1,16069.484862048665
5023,4767679,2017-06-21 16:16:38.160,CA,SK,Saskatoon,52.1225,-106.72488,POI1,480734.4500350864
5025,4767798,2017-06-21 03:16:38.213,CA,ON,Concord,43.8031,-79.49185,POI3,505966.39615639794
5026,4767881,2017-06-21 19:16:38.310,CA,SK,Saskatoon,52.1242,-106.665,POI1,484459.47833382175
5027,4767903,2017-06-21 05:16:38.860,CA,AB,Calgary,50.94956,-114.0802,POI1,291549.1502548466
5028,4767917,2017-06-21 17:16:38.990,CA,AB,Okotoks,50.7258,-113.974,POI1,315373.9265780382
5029,4767967,2017-06-21 06:16:39.063,CA,AB,Calgary,51.0524,-114.038,POI1,279823.24508801417
5030,4768019,2017-06-21 17:16:39.163,CA,NS,Maitland,45.3204,-63.5019,POI4,23592.026894104376
5031,4768066,2017-06-21 15:16:38.317,CA,SK,Saskatoon,52.1242,-106.665,POI1,484459.47833382175
5032,4768118,2017-06-21 01:16:38.727,CA,AB,Calgary,50.9505,-113.947,POI1,290326.48136852717
5033,4768192,2017-06-21 03:16:39.020,CA,AB,Calgary,51.12407,-113.93816000000001,POI1,271071.9363313126
5034,4768209,2017-06-21 12:16:39.033,CA,AB,Olds,51.7989,-114.118,POI1,198907.06847924629
5035,4768224,2017-06-21 15:16:39.050,CA,AB,Calgary,50.9505,-113.947,POI1,290326.48136852717
5036,4768257,2017-06-21 07:16:37.703,CA,ON,Toronto,43.6666,-79.3823,POI3,504464.462731943
5037,4768270,2017-06-21 05:16:39.507,CA,ON,Mississauga,43.5869,-79.7559,POI3,535377.5862489453
5038,4768359,2017-06-21 16:16:38.260,CA,MB,Winnipeg,49.8735,-97.15035,POI1,1194060.549736469
5040,4768440,2017-06-21 13:16:40.980,CA,AB,Calgary,51.0378,-114.08,POI1,281827.96023814176
5041,4768525,2017-06-21 11:16:41.580,CA,QC,Saint-Laurent,45.50372,-73.68478,POI3,9465.320611463005
5042,4768564,2017-06-21 12:16:39.123,CA,AB,Red Deer,52.2694,-113.769,POI1,143234.94449436327
5043,4768622,2017-06-21 14:16:42.070,CA,AB,Calgary,51.0419,-114.2,POI1,282662.84575257363
5044,4768640,2017-06-21 20:16:39.483,CA,NS,Upper Sackville,44.87206,-63.779340000000005,POI4,58160.727302106214
5045,4768686,2017-06-21 10:16:39.640,CA,AB,Calgary,51.07565,-114.0922,POI1,277782.6900598547
5047,4768805,2017-06-21 16:16:41.097,CA,AB,Airdrie,51.2889,-114.015,POI1,253548.1439799488
5048,4768880,2017-06-21 06:16:41.700,CA,AB,Edmonton,53.542590000000004,-113.49031000000001,POI1,499.61318932987757
5049,4768896,2017-06-21 18:16:38.120,CA,ON,Burlington,43.3666,-79.7827,POI3,548407.5709617077
5050,4768963,2017-06-21 13:16:38.927,CA,AB,Calgary,51.13293,-114.21415,POI1,272860.70982972183
5051,4768975,2017-06-21 20:16:38.940,CA,AB,Okotoks,50.7258,-113.974,POI1,315373.9265780382
5052,4769024,2017-06-21 04:16:38.973,CA,AB,Calgary,50.9685,-114.1183,POI1,289835.9505496678
5053,4769072,2017-06-21 08:16:38.990,CA,AB,Calgary,51.0829,-114.095,POI1,277013.35294659506
5054,4769165,2017-06-21 21:16:39.137,CA,AB,Calgary,50.9505,-113.947,POI1,290326.48136852717
5055,4769204,2017-06-21 21:16:39.193,CA,AB,Calgary,50.9505,-113.947,POI1,290326.48136852717
5056,4769234,2017-06-21 17:16:39.743,CA,AB,Calgary,51.01701,-114.13923999999999,POI1,284718.080860539
5057,4769281,2017-06-21 07:16:40.263,CA,AB,Calgary,51.0494,-113.9564,POI1,279464.90023714735
5059,4769381,2017-06-21 06:16:40.547,CA,AB,Airdrie,51.2889,-114.015,POI1,253548.1439799488
5060,4769440,2017-06-21 01:16:40.900,CA,AB,Airdrie,51.2889,-114.015,POI1,253548.1439799488
5061,4769518,2017-06-21 05:16:41.400,CA,AB,Wetaskiwin,52.8292,-113.451,POI1,79756.67255643429
5062,4769567,2017-06-21 22:16:41.930,CA,AB,Edmonton,53.542590000000004,-113.49031000000001,POI1,499.61318932987757
5063,4769665,2017-06-21 08:16:39.177,CA,AB,Calgary,50.9398,-114.0324,POI1,292192.62537284376
5064,4769738,2017-06-21 20:16:39.267,CA,AB,Calgary,50.9505,-113.947,POI1,290326.48136852717
5065,4769776,2017-06-21 18:16:39.453,CA,ON,Scarborough,43.69238,-79.27702,POI3,495601.9071717716
5066,4769863,2017-06-21 02:16:39.683,CA,AB,Calgary,51.0486,-113.968,POI1,279644.62855325855
5067,4769961,2017-06-21 03:16:39.870,CA,AB,Edmonton,53.57744,-113.54722,POI1,5346.274863640675
5068,4770049,2017-06-21 05:16:39.930,CA,AB,Edmonton,53.47359,-113.39653,POI1,9996.127348116586
5069,4770129,2017-06-21 22:16:40.890,CA,AB,Calgary,51.0378,-114.08,POI1,281827.96023814176
5070,4770213,2017-06-21 12:16:41.650,CA,AB,Fort Mcmurray,56.7377,-111.438,POI1,377948.4819173109
5071,4770302,2017-06-21 04:16:41.900,CA,AB,Edmonton,53.4564,-113.521,POI1,10250.533390817349
5072,4770360,2017-06-21 01:16:43.577,CA,AB,Edmonton,53.44217,-113.4452,POI1,11870.730699662347
5073,4770392,2017-06-21 19:16:40.640,CA,SK,Saskatoon,52.1225,-106.72488,POI1,480734.4500350864
5074,4770480,2017-06-21 16:16:40.803,CA,AB,Airdrie,51.2889,-114.015,POI1,253548.1439799488
5075,4770541,2017-06-21 03:16:40.990,CA,AB,Edmonton,53.51866999999999,-113.63905,POI1,10584.009191798385
5076,4770548,2017-06-21 04:16:42.853,CA,AB,Edmonton,53.44217,-113.4452,POI1,11870.730699662347
5077,4770640,2017-06-21 02:16:44.170,CA,QC,Montréal,45.53153,-73.61362,POI3,3867.7624661475224
5078,4770654,2017-06-21 07:16:45.077,CA,AB,Calgary,51.04318,-114.00108999999999,POI1,280515.3886576831
5079,4770691,2017-06-21 01:16:45.170,CA,MB,Brandon,49.8401,-99.96129,POI1,1017136.8534183025
5080,4770772,2017-06-21 08:16:45.657,CA,AB,Edmonton,53.5129,-113.623,POI1,9797.75203703728
5081,4770817,2017-06-21 04:16:46.567,CA,AB,Wetaskiwin,52.8333,-113.45,POI1,79302.93521502975
5083,4770887,2017-06-21 13:16:47.217,CA,AB,Calgary,51.1188,-113.9471,POI1,271723.7163007506
5084,4770954,2017-06-21 21:16:42.683,CA,AB,Edmonton,53.60754,-113.4872,POI1,6825.052545484729
5085,4770998,2017-06-21 15:16:43.867,CA,AB,Edmonton,53.5442,-113.495,POI1,650.1090803681894
5086,4771057,2017-06-21 10:16:45.133,CA,ON,Brantford,43.1508,-80.2094,POI3,590218.9157995682
5087,4771146,2017-06-21 20:16:45.453,CA,ON,Oakville,43.4934,-79.7126,POI3,536874.099019427
5088,4771232,2017-06-21 00:16:47.017,CA,SK,Saskatoon,52.1327,-106.657,POI1,484617.844023417
5089,4771286,2017-06-21 09:16:47.087,CA,AB,Calgary,51.1188,-113.9471,POI1,271723.7163007506
5090,4771328,2017-06-21 20:16:43.973,CA,AB,Edmonton,53.43164,-113.46515,POI1,12807.427263199665
5091,4771330,2017-06-21 00:16:45.310,CA,ON,Kitchener,43.4134,-80.496,POI3,597540.4191314041
5092,4771360,2017-06-21 05:16:45.403,CA,ON,Burlington,43.3889,-79.7682,POI3,546209.773835953
5093,4771431,2017-06-21 17:16:45.787,CA,ON,Thornhill,43.8395,-79.3831,POI3,496349.22110136325
5094,4771458,2017-06-21 11:16:47.073,CA,ON,Niagara Falls,43.0823,-79.083,POI3,515885.20635715785
5095,4771548,2017-06-21 20:16:45.157,CA,ON,Saint Catharines,43.1644,-79.2456,POI3,522019.3020213833
5096,4771623,2017-06-21 07:16:45.537,CA,ON,Fort Erie,42.90265,-78.9347,POI3,517403.105491371
5098,4771741,2017-06-21 20:16:46.527,CA,ON,Burlington,43.3317,-79.8066,POI3,551944.2102826606
5099,4771790,2017-06-21 19:16:47.140,CA,AB,Calgary,51.053,-114.161,POI1,281000.90732292575
5100,4771805,2017-06-21 21:16:47.790,CA,ON,Thornhill,43.8395,-79.3831,POI3,496349.22110136325
5101,4771855,2017-06-21 13:16:48.577,CA,ON,Thornhill,43.8395,-79.3831,POI3,496349.22110136325
5103,4771992,2017-06-21 01:16:49.213,CA,ON,Saint Catharines,43.1954,-79.2189,POI3,518357.11697902816
5104,4772000,2017-06-21 02:16:50.140,CA,ON,Toronto,43.7071,-79.3978,POI3,503618.8897520923
5105,4772011,2017-06-21 22:16:45.080,CA,AB,Calgary,51.091,-114.182,POI1,277069.9483388672
5106,4772047,2017-06-21 04:16:45.143,CA,ON,Niagara Falls,43.0778,-79.0898,POI3,516622.1560813087
5107,4772097,2017-06-21 19:16:47.310,CA,ON,Ottawa,45.4555,-75.6552,POI3,163019.63168434377
5109,4772279,2017-06-21 16:16:49.000,CA,AB,Whitecourt,54.15085,-115.67225,POI1,158396.52900393662
5110,4772365,2017-06-21 16:16:49.327,CA,AB,Calgary,50.8476,-114.1958,POI1,303940.347836142
5111,4772388,2017-06-21 09:16:48.117,CA,AB,Wetaskiwin,52.8333,-113.45,POI1,79302.93521502975
5112,4772485,2017-06-21 13:16:51.157,CA,BC,Kamloops,50.6748,-120.329,POI1,565594.1897321872
5113,4772581,2017-06-21 02:16:52.707,CA,AB,Edmonton,53.51866,-113.63927,POI1,10598.252053399
5114,4772658,2017-06-21 08:16:49.650,CA,AB,Edmonton,53.5181,-113.5797,POI1,6950.40475721772
5115,4772666,2017-06-21 07:16:50.653,CA,AB,Calgary,51.053,-114.161,POI1,281000.90732292575
5116,4772722,2017-06-21 04:16:51.590,CA,ON,Peterborough,44.3022,-78.3342,POI3,399137.38440307736
5117,4772751,2017-06-21 00:16:52.997,CA,ON,Brantford,43.1772,-80.248,POI3,591560.3298000057
5118,4772800,2017-06-21 04:16:49.007,CA,AB,Edmonton,53.44217,-113.4452,POI1,11870.730699662347
5119,4772865,2017-06-21 10:16:49.207,CA,AB,Airdrie,51.30437,-114.04778,POI1,252170.58776932338
5120,4772932,2017-06-21 21:16:50.570,CA,AB,Calgary,51.053,-114.161,POI1,281000.90732292575
